customer_id,order_cnt,max_order_date,total_order_value,day_since_last_order,recency_score,frequency_score,monetary_score,segment
16198,1,2010-09-28,629.36,86,2,1,3,Hibernating
16199,7,2010-11-12,546.75,41,4,4,3,Loyal Customers
16200,8,2010-11-22,2582.48,31,4,5,5,Loyal Customers
16201,1,2010-10-20,248.65,64,3,1,2,About to Sleep
16202,8,2010-12-14,1939.82,9,5,5,4,Champion
16203,3,2010-12-02,521.64,21,5,3,3,Potential Loyalists
16204,2,2010-11-24,330.26,29,4,2,2,Potential Loyalists
16205,3,2010-11-08,1069.23,45,3,3,4,Need Attention
16206,9,2010-11-17,2065.26,36,4,5,5,Loyal Customers
16208,8,2010-11-10,2776.19,43,3,5,5,Loyal Customers
16209,4,2010-11-22,907.84,31,4,3,3,Potential Loyalists
16210,16,2010-12-16,7482.38,7,5,5,5,Champion
16211,1,2010-09-27,243.57,87,2,1,2,Hibernating
16212,2,2010-03-31,603.37,267,1,2,3,Hibernating
16214,1,2010-09-30,915.02,84,2,1,3,Hibernating
16218,12,2010-12-01,1421.85,22,4,5,4,Loyal Customers
16219,1,2010-07-27,40.8,149,2,1,1,Hibernating
16221,8,2010-12-07,1377.15,16,5,5,4,Champion
16223,2,2010-11-30,1102.3500000000001,23,4,2,4,Potential Loyalists
16224,1,2010-11-17,321.24,36,4,1,2,Promising
16225,13,2010-11-02,1816.5900000000001,51,3,5,4,Loyal Customers
16226,2,2010-11-26,417.05,27,4,2,2,Potential Loyalists
16227,4,2010-08-17,785.5,128,2,3,3,At Risk
16228,4,2010-11-30,895.46,23,4,3,3,Potential Loyalists
16229,5,2010-11-23,1889.76,30,4,4,4,Loyal Customers
16231,4,2010-11-25,1078.22,28,4,3,4,Potential Loyalists
16232,5,2010-10-15,1735.3899999999999,69,3,4,4,Loyal Customers
16233,9,2010-12-16,1281.73,7,5,5,4,Champion
16234,4,2010-08-23,353.58,122,2,3,2,At Risk
16235,5,2010-11-29,1240.6000000000001,24,4,4,4,Loyal Customers
16237,1,2010-09-28,136.65,86,2,1,1,Hibernating
16238,1,2010-10-13,63.66,71,3,1,1,About to Sleep
16239,4,2010-11-22,1078.0,31,4,3,4,Potential Loyalists
16241,4,2010-12-05,1721.44,18,5,3,4,Potential Loyalists
16242,10,2010-11-23,3907.34,30,4,5,5,Loyal Customers
16244,1,2010-12-02,1056.63,21,5,1,4,New Customers
16246,2,2010-09-06,827.25,108,2,2,3,Hibernating
16250,2,2010-12-01,401.94,22,4,2,2,Potential Loyalists
16251,1,2010-07-15,128.31,161,2,1,1,Hibernating
16252,2,2010-12-08,590.18,15,5,2,3,Potential Loyalists
16253,4,2010-10-15,3247.16,69,3,3,5,Need Attention
16254,3,2010-11-26,985.14,27,4,3,4,Potential Loyalists
16255,10,2010-12-09,2348.69,14,5,5,5,Champion
16256,2,2010-08-03,876.9399999999999,142,2,2,3,Hibernating
16258,11,2010-11-17,6444.81,36,4,5,5,Loyal Customers
16259,3,2010-10-25,361.94,59,3,3,2,Need Attention
16261,2,2010-11-18,312.62,35,4,2,2,Potential Loyalists
16262,3,2010-12-14,832.52,9,5,3,3,Potential Loyalists
16263,1,2010-10-12,351.01,72,3,1,2,About to Sleep
16264,2,2010-09-27,837.53,87,2,2,3,Hibernating
16265,6,2010-12-10,2346.68,13,5,4,5,Champion
16266,7,2010-10-12,896.06,72,3,4,3,Loyal Customers
16267,1,2010-04-27,186.66,240,1,1,1,Hibernating
16269,2,2010-10-07,720.5500000000001,77,2,2,3,Hibernating
16270,1,2010-12-21,1141.24,2,5,1,4,New Customers
16271,6,2010-12-16,2167.0,7,5,4,5,Champion
16273,2,2010-03-01,336.03999999999996,297,1,2,2,Hibernating
16274,1,2010-12-01,357.95,22,4,1,2,Promising
16275,2,2010-08-22,1591.24,123,2,2,4,Hibernating
16276,2,2010-08-17,1169.83,128,2,2,4,Hibernating
16278,4,2010-08-19,584.16,126,2,3,3,At Risk
16279,6,2010-11-19,4195.5,34,4,4,5,Loyal Customers
16281,3,2010-10-13,1369.46,71,3,3,4,Need Attention
16282,1,2010-08-09,869.28,136,2,1,3,Hibernating
16283,5,2010-10-17,2886.16,67,3,4,5,Loyal Customers
16284,1,2010-11-11,205.8,42,4,1,1,Promising
16285,1,2010-03-03,176.9,295,1,1,1,Hibernating
16286,4,2010-08-19,394.25,126,2,3,2,At Risk
16287,4,2010-11-28,864.48,25,4,3,3,Potential Loyalists
16288,1,2010-08-26,129.85,119,2,1,1,Hibernating
16289,2,2010-09-03,173.81,111,2,2,1,Hibernating
16290,4,2010-09-01,2069.3,113,2,3,5,At Risk
16292,7,2010-11-29,1012.46,24,4,4,4,Loyal Customers
16293,7,2010-12-07,2096.82,16,5,4,5,Champion
16294,1,2010-08-20,126.05000000000001,125,2,1,1,Hibernating
16296,5,2010-03-23,1005.37,275,1,4,4,At Risk
16298,6,2010-11-07,493.2,46,3,4,3,Loyal Customers
16299,2,2010-08-24,208.65,121,2,2,1,Hibernating
16300,3,2010-10-05,1392.43,79,2,3,4,At Risk
16303,5,2010-11-12,2617.39,41,4,4,5,Loyal Customers
16304,1,2010-01-14,381.66,343,1,1,2,Hibernating
16306,2,2010-12-07,560.55,16,5,2,3,Potential Loyalists
16307,3,2010-10-06,1194.92,78,2,3,4,At Risk
16310,2,2010-10-21,460.08,63,3,2,2,About to Sleep
16312,1,2010-10-03,171.15,81,2,1,1,Hibernating
16314,3,2010-11-15,1491.4,38,4,3,4,Potential Loyalists
16315,1,2010-06-21,176.34,185,1,1,1,Hibernating
16316,8,2010-12-16,3142.47,7,5,5,5,Champion
16317,3,2010-06-07,863.61,199,1,3,3,At Risk
16323,1,2010-05-11,146.16,226,1,1,1,Hibernating
16325,10,2010-10-12,2707.68,72,3,5,5,Loyal Customers
16326,11,2010-11-21,1811.03,32,4,5,4,Loyal Customers
16327,14,2010-12-05,5790.97,18,5,5,5,Champion
16328,1,2010-05-25,310.83,212,1,1,2,Hibernating
16329,3,2010-10-08,1420.61,76,3,3,4,Need Attention
16330,4,2010-10-11,382.42,73,3,3,2,Need Attention
16331,6,2010-10-03,2037.7,81,2,4,5,At Risk
16332,5,2010-10-04,427.65000000000003,80,2,4,2,At Risk
16334,1,2010-08-04,277.48,141,2,1,2,Hibernating
16335,6,2010-06-06,2000.16,200,1,4,5,At Risk
16336,4,2010-10-15,3517.69,69,3,3,5,Need Attention
16340,2,2010-09-26,976.99,88,2,2,4,Hibernating
16341,4,2010-09-28,1884.93,86,2,3,4,At Risk
16343,1,2010-10-28,316.59,56,3,1,2,About to Sleep
16344,3,2010-07-18,741.3199999999999,158,2,3,3,At Risk
16345,1,2010-08-13,623.33,132,2,1,3,Hibernating
16346,1,2010-11-19,224.51,34,4,1,1,Promising
16347,11,2010-11-16,2649.16,37,4,5,5,Loyal Customers
16348,1,2010-10-05,328.77,79,2,1,2,Hibernating
16350,8,2010-12-09,1168.82,14,5,5,4,Champion
16351,14,2010-10-24,2861.83,60,3,5,5,Loyal Customers
16353,18,2010-12-20,2923.73,3,5,5,5,Champion
16354,3,2010-11-25,733.71,28,4,3,3,Potential Loyalists
16355,2,2010-11-30,483.5,23,4,2,3,Potential Loyalists
16356,3,2010-11-28,204.10000000000002,25,4,3,1,Potential Loyalists
16357,1,2010-11-23,209.49,30,4,1,1,Promising
16358,1,2010-11-10,892.1500000000001,43,3,1,3,About to Sleep
16359,8,2010-11-28,974.63,25,4,5,4,Loyal Customers
16362,2,2010-10-05,234.67,79,2,2,1,Hibernating
16365,7,2010-12-15,1796.61,8,5,4,4,Champion
16366,2,2010-05-06,977.18,231,1,2,4,Hibernating
16367,2,2010-12-12,728.82,11,5,2,3,Potential Loyalists
16368,1,2010-09-30,142.78,84,2,1,1,Hibernating
16369,4,2010-09-29,1111.15,85,2,3,4,At Risk
16371,1,2010-09-17,157.2,97,2,1,1,Hibernating
16372,4,2010-11-02,990.68,51,3,3,4,Need Attention
16373,2,2010-11-22,309.49,31,4,2,2,Potential Loyalists
16374,3,2010-11-02,1298.42,51,3,3,4,Need Attention
16375,2,2010-08-26,104.0,119,2,2,1,Hibernating
16377,1,2010-04-01,106.2,266,1,1,1,Hibernating
16381,2,2010-11-09,258.7,44,3,2,2,About to Sleep
16382,2,2010-10-27,353.1,57,3,2,2,About to Sleep
16383,7,2010-11-08,2370.48,45,3,4,5,Loyal Customers
16384,2,2010-10-06,774.4499999999999,78,2,2,3,Hibernating
16385,3,2010-12-08,474.72,15,5,3,3,Potential Loyalists
16386,1,2010-11-17,785.39,36,4,1,3,Promising
16387,4,2010-11-09,824.19,44,3,3,3,Need Attention
16388,1,2010-02-24,186.05,302,1,1,1,Hibernating
16390,3,2010-06-21,467.5,185,1,3,2,At Risk
16391,4,2010-11-04,1103.61,49,3,3,4,Need Attention
16392,2,2010-10-22,541.86,62,3,2,3,About to Sleep
16393,12,2010-12-12,2271.44,11,5,5,5,Champion
16395,7,2010-11-11,1806.29,42,4,4,4,Loyal Customers
16396,3,2010-08-23,172.9,122,2,3,1,At Risk
16397,1,2010-03-21,127.88,277,1,1,1,Hibernating
16399,1,2010-11-15,233.25,38,4,1,1,Promising
16400,7,2010-11-09,2291.13,44,3,4,5,Loyal Customers
16401,19,2010-11-25,2933.91,28,4,5,5,Loyal Customers
16402,1,2010-12-05,211.8,18,5,1,1,New Customers
16406,3,2010-09-15,408.31,99,2,3,2,At Risk
16407,4,2010-11-15,694.72,38,4,3,3,Potential Loyalists
16408,1,2010-04-27,231.93,240,1,1,1,Hibernating
16409,6,2010-11-24,3153.7,29,4,4,5,Loyal Customers
16411,3,2010-12-05,695.54,18,5,3,3,Potential Loyalists
16412,4,2010-11-11,495.4,42,4,3,3,Potential Loyalists
16413,1,2010-11-29,266.78000000000003,24,4,1,2,Promising
16414,3,2010-10-04,433.46000000000004,80,2,3,2,At Risk
16415,2,2010-05-05,509.09000000000003,232,1,2,3,Hibernating
16416,6,2010-11-14,1921.48,39,4,4,4,Loyal Customers
16417,1,2010-08-04,35.7,141,2,1,1,Hibernating
16418,2,2010-10-27,426.67,57,3,2,2,About to Sleep
16419,2,2010-05-11,515.1899999999999,226,1,2,3,Hibernating
16420,1,2010-11-08,75.0,45,3,1,1,About to Sleep
16421,3,2010-11-28,526.27,25,4,3,3,Potential Loyalists
16422,71,2010-12-20,22555.46,3,5,5,5,Champion
16424,1,2010-11-22,309.5,31,4,1,2,Promising
16428,3,2010-10-22,660.28,62,3,3,3,Need Attention
16430,6,2010-11-23,817.09,30,4,4,3,Loyal Customers
16433,1,2010-10-27,200.26,57,3,1,1,About to Sleep
16434,6,2010-09-19,1234.19,95,2,4,4,At Risk
16435,3,2010-07-15,1011.5699999999999,161,2,3,4,At Risk
16436,1,2010-02-09,136.89,317,1,1,1,Hibernating
16437,2,2010-11-23,301.25,30,4,2,2,Potential Loyalists
16440,1,2010-08-03,216.3,142,2,1,1,Hibernating
16441,4,2010-10-18,664.18,66,3,3,3,Need Attention
16442,2,2010-12-14,279.28,9,5,2,2,Potential Loyalists
16443,1,2010-07-07,162.24,169,1,1,1,Hibernating
16444,15,2010-11-14,3060.21,39,4,5,5,Loyal Customers
16445,3,2010-11-18,372.22,35,4,3,2,Potential Loyalists
16447,2,2010-04-28,516.13,239,1,2,3,Hibernating
16448,1,2010-08-25,178.98000000000002,120,2,1,1,Hibernating
16450,2,2010-05-04,1193.81,233,1,2,4,Hibernating
16451,1,2010-05-27,438.53,210,1,1,2,Hibernating
16452,2,2010-03-19,332.17,279,1,2,2,Hibernating
16453,2,2010-06-27,251.71,179,1,2,2,Hibernating
16454,2,2010-04-07,6.55,260,1,2,1,Hibernating
16455,9,2010-12-13,2590.08,10,5,5,5,Champion
16456,9,2010-12-01,4704.54,22,4,5,5,Loyal Customers
16458,13,2010-12-14,2426.5,9,5,5,5,Champion
16461,2,2010-04-28,1463.8,239,1,2,4,Hibernating
16465,3,2010-10-22,766.14,62,3,3,3,Need Attention
16466,9,2010-11-21,2360.13,32,4,5,5,Loyal Customers
16467,6,2010-07-19,1539.16,157,2,4,4,At Risk
16468,2,2010-08-26,712.62,119,2,2,3,Hibernating
16469,1,2010-07-13,178.48000000000002,163,2,1,1,Hibernating
16470,8,2010-12-16,1717.82,7,5,5,4,Champion
16471,5,2010-11-12,969.83,41,4,4,4,Loyal Customers
16472,2,2010-10-01,789.6,83,2,2,3,Hibernating
16473,1,2010-11-30,154.72,23,4,1,1,Promising
16476,3,2010-10-18,363.7,66,3,3,2,Need Attention
16477,6,2010-12-22,2144.31,1,5,4,5,Champion
16481,3,2010-02-18,478.53000000000003,308,1,3,3,At Risk
16485,5,2010-10-03,1468.79,81,2,4,4,At Risk
16486,1,2010-06-20,134.36,186,1,1,1,Hibernating
16487,2,2010-05-11,209.4,226,1,2,1,Hibernating
16489,2,2010-11-24,303.7,29,4,2,2,Potential Loyalists
16490,2,2010-10-05,231.66000000000003,79,2,2,1,Hibernating
16491,2,2010-11-04,810.51,49,3,2,3,About to Sleep
16492,1,2010-06-17,385.56,189,1,1,2,Hibernating
16493,3,2010-09-21,780.46,93,2,3,3,At Risk
16496,3,2010-10-04,731.25,80,2,3,3,At Risk
16497,16,2010-10-22,3434.7400000000002,62,3,5,5,Loyal Customers
16499,13,2010-12-14,2647.04,9,5,5,5,Champion
16500,4,2010-11-30,451.0,23,4,3,2,Potential Loyalists
16501,1,2010-11-21,1237.23,32,4,1,4,Promising
16502,2,2010-03-29,266.5,269,1,2,2,Hibernating
16503,10,2010-12-16,2686.95,7,5,5,5,Champion
16507,1,2010-05-16,152.76,221,1,1,1,Hibernating
16508,1,2010-03-19,248.8,279,1,1,2,Hibernating
16510,6,2010-12-02,1851.8999999999999,21,5,4,4,Champion
16511,3,2010-11-07,868.76,46,3,3,3,Need Attention
16514,1,2010-03-19,134.86,279,1,1,1,Hibernating
16515,5,2010-11-25,1589.17,28,4,4,4,Loyal Customers
16518,3,2010-10-14,492.75,70,3,3,3,Need Attention
16519,3,2010-12-09,341.18,14,5,3,2,Potential Loyalists
16520,5,2010-12-09,1442.8,14,5,4,4,Champion
16521,3,2010-10-20,1148.01,64,3,3,4,Need Attention
16522,2,2010-09-30,433.36,84,2,2,2,Hibernating
16523,10,2010-11-15,2529.2,38,4,5,5,Loyal Customers
16524,2,2010-09-19,308.14,95,2,2,2,Hibernating
16525,23,2010-12-16,9747.1,7,5,5,5,Champion
16526,1,2010-05-04,426.85,233,1,1,2,Hibernating
16527,1,2010-10-11,1044.38,73,3,1,4,About to Sleep
16529,3,2010-08-19,1556.75,126,2,3,4,At Risk
16530,1,2010-02-09,48.349999999999994,317,1,1,1,Hibernating
16531,6,2010-12-14,1181.31,9,5,4,4,Champion
16534,1,2010-03-07,635.9,291,1,1,3,Hibernating
16535,2,2010-11-19,407.84,34,4,2,2,Potential Loyalists
16537,1,2010-03-08,23.35,290,1,1,1,Hibernating
16538,3,2010-06-16,399.62,190,1,3,2,At Risk
16539,8,2010-12-16,2648.1,7,5,5,5,Champion
16540,1,2010-10-21,226.70000000000002,63,3,1,1,About to Sleep
16542,1,2010-11-03,137.7,50,3,1,1,About to Sleep
16543,2,2010-05-05,306.60999999999996,232,1,2,2,Hibernating
16544,6,2010-07-08,643.1,168,1,4,3,At Risk
16545,1,2010-11-29,350.52,24,4,1,2,Promising
16546,6,2010-12-02,5273.35,21,5,4,5,Champion
16547,1,2010-06-11,111.71,195,1,1,1,Hibernating
16548,1,2010-04-19,30.15,248,1,1,1,Hibernating
16549,26,2010-11-07,9039.9,46,3,5,5,Loyal Customers
16550,20,2010-12-06,6299.18,17,5,5,5,Champion
16551,3,2010-10-12,1022.02,72,3,3,4,Need Attention
16552,1,2010-12-01,95.29,22,4,1,1,Promising
16553,24,2010-12-14,11222.52,9,5,5,5,Champion
16554,10,2010-11-24,1828.13,29,4,5,4,Loyal Customers
16555,8,2010-07-26,3259.58,150,2,5,5,Can't Lose Them
16556,15,2010-12-14,4769.61,9,5,5,5,Champion
16558,25,2010-12-17,5644.17,6,5,5,5,Champion
16559,1,2010-11-07,185.20000000000002,46,3,1,1,About to Sleep
16560,6,2010-12-16,1653.11,7,5,4,4,Champion
16562,1,2010-08-20,223.85999999999999,125,2,1,1,Hibernating
16563,5,2010-11-04,2816.76,49,3,4,5,Loyal Customers
16564,1,2010-05-19,87.8,218,1,1,1,Hibernating
16565,5,2010-12-10,845.6500000000001,13,5,4,3,Champion
16568,2,2010-10-08,660.9000000000001,76,3,2,3,About to Sleep
16569,3,2010-03-18,908.88,280,1,3,3,At Risk
16570,16,2010-12-14,4146.61,9,5,5,5,Champion
16571,12,2010-11-19,2914.27,34,4,5,5,Loyal Customers
16574,2,2010-10-12,850.34,72,3,2,3,About to Sleep
16575,1,2010-01-26,10.49,331,1,1,1,Hibernating
16576,5,2010-10-26,568.57,58,3,4,3,Loyal Customers
16577,1,2010-02-11,380.0,315,1,1,2,Hibernating
16578,1,2010-03-23,156.6,275,1,1,1,Hibernating
16579,2,2010-12-09,325.65,14,5,2,2,Potential Loyalists
16583,2,2010-12-01,297.95,22,4,2,2,Potential Loyalists
16584,4,2010-10-07,2277.7400000000002,77,2,3,5,At Risk
16585,2,2010-04-25,341.59,242,1,2,2,Hibernating
16586,2,2010-09-21,998.83,93,2,2,4,Hibernating
16588,4,2010-11-18,1361.28,35,4,3,4,Potential Loyalists
16589,1,2010-09-15,153.12,99,2,1,1,Hibernating
16590,3,2010-11-23,648.2,30,4,3,3,Potential Loyalists
16592,14,2010-11-29,3524.68,24,4,5,5,Loyal Customers
16593,3,2010-11-14,462.38,39,4,3,2,Potential Loyalists
16595,4,2010-11-28,1450.02,25,4,3,4,Potential Loyalists
16596,2,2010-12-08,233.93,15,5,2,1,Potential Loyalists
16599,1,2010-11-19,172.8,34,4,1,1,Promising
16600,9,2010-11-30,1089.73,23,4,5,4,Loyal Customers
16601,2,2010-11-14,439.45,39,4,2,2,Potential Loyalists
16602,3,2010-11-19,253.6,34,4,3,2,Potential Loyalists
16604,3,2010-06-09,538.65,197,1,3,3,At Risk
16606,2,2010-10-31,357.66,53,3,2,2,About to Sleep
16607,16,2010-12-17,3331.63,6,5,5,5,Champion
16608,2,2010-09-12,1288.72,102,2,2,4,Hibernating
16611,5,2010-11-01,1655.64,52,3,4,4,Loyal Customers
16612,5,2010-11-30,1548.8500000000001,23,4,4,4,Loyal Customers
16614,2,2010-11-02,673.6,51,3,2,3,About to Sleep
16615,2,2010-05-20,318.5,217,1,2,2,Hibernating
16619,3,2010-11-21,1712.1200000000001,32,4,3,4,Potential Loyalists
16620,3,2010-11-15,757.6,38,4,3,3,Potential Loyalists
16622,2,2010-06-15,245.2,191,1,2,2,Hibernating
16623,4,2010-11-03,898.54,50,3,3,3,Need Attention
16625,5,2010-10-13,1323.9,71,3,4,4,Loyal Customers
16628,2,2010-10-28,130.05,56,3,2,1,About to Sleep
16630,2,2010-10-28,109.30000000000001,56,3,2,1,About to Sleep
16631,8,2010-08-15,1918.02,130,2,5,4,Can't Lose Them
16632,2,2010-08-11,406.4,134,2,2,2,Hibernating
16634,8,2010-12-02,1806.3,21,5,5,4,Champion
16635,1,2010-10-29,473.0,55,3,1,2,About to Sleep
16636,4,2010-09-27,3802.04,87,2,3,5,At Risk
16638,7,2010-12-15,770.21,8,5,4,3,Champion
16639,1,2010-10-26,490.47,58,3,1,3,About to Sleep
16640,1,2010-11-07,179.4,46,3,1,1,About to Sleep
16641,1,2010-01-07,323.40000000000003,350,1,1,2,Hibernating
16642,2,2010-11-16,406.61,37,4,2,2,Potential Loyalists
16643,2,2010-10-18,443.15000000000003,66,3,2,2,About to Sleep
16646,2,2010-09-21,682.55,93,2,2,3,Hibernating
16647,2,2010-09-23,327.84,91,2,2,2,Hibernating
16648,2,2010-09-10,382.14,104,2,2,2,Hibernating
16649,1,2010-07-07,306.58000000000004,169,1,1,2,Hibernating
16650,6,2010-10-15,1397.69,69,3,4,4,Loyal Customers
16651,1,2010-05-02,136.2,235,1,1,1,Hibernating
16652,13,2010-10-31,10894.27,53,3,5,5,Loyal Customers
16654,5,2010-12-06,1110.2,17,5,4,4,Champion
16655,8,2010-10-24,2788.95,60,3,5,5,Loyal Customers
16656,22,2010-12-10,4779.85,13,5,5,5,Champion
16658,9,2010-12-06,808.1800000000001,17,5,5,3,Champion
16660,3,2010-10-13,611.9000000000001,71,3,3,3,Need Attention
16661,4,2010-06-17,848.78,189,1,3,3,At Risk
16662,1,2010-11-10,163.8,43,3,1,1,About to Sleep
16664,1,2010-05-19,109.2,218,1,1,1,Hibernating
16665,1,2010-12-12,135.39999999999998,11,5,1,1,New Customers
16666,1,2010-03-28,106.96000000000001,270,1,1,1,Hibernating
16668,7,2010-11-17,555.7,36,4,4,3,Loyal Customers
16670,15,2010-12-16,3812.3,7,5,5,5,Champion
16673,1,2010-01-29,188.83,328,1,1,1,Hibernating
16675,2,2010-09-24,608.86,90,2,2,3,Hibernating
16676,2,2010-11-02,769.78,51,3,2,3,About to Sleep
16677,3,2010-11-11,911.47,42,4,3,3,Potential Loyalists
16679,3,2010-12-08,663.31,15,5,3,3,Potential Loyalists
16680,2,2010-06-29,637.75,177,1,2,3,Hibernating
16681,1,2010-03-08,151.5,290,1,1,1,Hibernating
16683,2,2010-06-28,331.15,178,1,2,2,Hibernating
16684,25,2010-12-20,35093.27,3,5,5,5,Champion
16686,9,2010-12-19,2210.88,4,5,5,5,Champion
16687,1,2010-11-14,157.63,39,4,1,1,Promising
16690,2,2010-11-11,127.45,42,4,2,1,Potential Loyalists
16691,2,2010-10-17,178.83,67,3,2,1,About to Sleep
16692,1,2010-10-27,67.5,57,3,1,1,About to Sleep
16693,3,2010-10-24,717.45,60,3,3,3,Need Attention
16695,2,2010-05-27,193.15,210,1,2,1,Hibernating
16699,7,2010-11-24,886.9,29,4,4,3,Loyal Customers
16700,13,2010-12-08,3719.56,15,5,5,5,Champion
16701,15,2010-12-13,4206.26,10,5,5,5,Champion
16702,4,2010-10-20,899.26,64,3,3,3,Need Attention
16704,2,2010-03-31,695.66,267,1,2,3,Hibernating
16705,34,2010-12-20,26965.301,3,5,5,5,Champion
16707,4,2010-11-04,551.11,49,3,3,3,Need Attention
16709,8,2010-11-25,4784.09,28,4,5,5,Loyal Customers
16710,12,2010-12-14,2989.66,9,5,5,5,Champion
16711,4,2010-12-17,883.01,6,5,3,3,Potential Loyalists
16712,2,2010-11-03,621.5600000000001,50,3,2,3,About to Sleep
16713,21,2010-12-20,7155.35,3,5,5,5,Champion
16714,2,2010-02-18,385.41,308,1,2,2,Hibernating
16715,1,2010-05-26,323.8,211,1,1,2,Hibernating
16716,1,2010-03-19,1248.48,279,1,1,4,Hibernating
16717,9,2010-12-08,2808.96,15,5,5,5,Champion
16718,4,2010-12-05,2375.96,18,5,3,5,Potential Loyalists
16719,9,2010-12-06,1966.48,17,5,5,4,Champion
16720,2,2010-11-28,669.07,25,4,2,3,Potential Loyalists
16722,12,2010-12-14,3921.59,9,5,5,5,Champion
16723,1,2010-09-22,251.93,92,2,1,2,Hibernating
16724,1,2010-10-31,147.35,53,3,1,1,About to Sleep
16725,10,2010-12-15,1097.71,8,5,5,4,Champion
16726,3,2010-12-13,835.96,10,5,3,3,Potential Loyalists
16727,4,2010-12-10,1437.42,13,5,3,4,Potential Loyalists
16731,1,2010-03-01,174.05,297,1,1,1,Hibernating
16732,7,2010-11-08,3411.9,45,3,4,5,Loyal Customers
16733,1,2010-06-28,259.68,178,1,1,2,Hibernating
16735,14,2010-11-11,4238.86,42,4,5,5,Loyal Customers
16736,4,2010-07-22,1322.18,154,2,3,4,At Risk
16739,2,2010-07-14,467.18,162,2,2,2,Hibernating
16740,1,2010-11-09,236.81,44,3,1,1,About to Sleep
16741,1,2010-03-24,173.06,274,1,1,1,Hibernating
16742,12,2010-08-04,2167.64,141,2,5,5,Can't Lose Them
16743,8,2010-12-16,2445.45,7,5,5,5,Champion
16746,25,2010-12-16,10660.460000000001,7,5,5,5,Champion
16748,9,2010-11-16,2028.97,37,4,5,5,Loyal Customers
16749,1,2010-04-27,2043.3600000000001,240,1,1,5,Hibernating
16752,1,2010-12-02,207.5,21,5,1,1,New Customers
16754,19,2010-09-20,9471.19,94,2,5,5,Can't Lose Them
16755,4,2010-08-29,1197.52,116,2,3,4,At Risk
16756,8,2010-10-31,1097.92,53,3,5,4,Loyal Customers
16757,1,2010-10-26,163.65,58,3,1,1,About to Sleep
16760,1,2010-10-05,228.0,79,2,1,1,Hibernating
16765,1,2010-11-22,420.75,31,4,1,2,Promising
16767,5,2010-10-17,2595.2,67,3,4,5,Loyal Customers
16768,8,2010-11-21,1046.05,32,4,5,4,Loyal Customers
16769,1,2010-08-18,366.9,127,2,1,2,Hibernating
16770,8,2010-12-16,1325.53,7,5,5,4,Champion
16771,4,2010-09-08,1517.49,106,2,3,4,At Risk
16772,3,2010-10-18,2405.55,66,3,3,5,Need Attention
16773,1,2010-09-29,111.9,85,2,1,1,Hibernating
16774,4,2010-10-12,932.93,72,3,3,4,Need Attention
16775,7,2010-12-07,1442.83,16,5,4,4,Champion
16776,1,2010-10-20,231.57,64,3,1,1,About to Sleep
16777,4,2010-11-04,1112.16,49,3,3,4,Need Attention
16779,31,2010-12-12,16252.2,11,5,5,5,Champion
16780,1,2010-10-28,180.36,56,3,1,1,About to Sleep
16781,3,2010-12-09,639.6,14,5,3,3,Potential Loyalists
16782,34,2010-12-15,8243.45,8,5,5,5,Champion
16783,1,2010-09-29,391.95,85,2,1,2,Hibernating
16784,4,2010-11-28,788.93,25,4,3,3,Potential Loyalists
16785,1,2010-10-26,533.78,58,3,1,3,About to Sleep
16786,1,2010-11-11,51.839999999999996,42,4,1,1,Promising
16787,4,2010-11-07,1035.43,46,3,3,4,Need Attention
16788,3,2010-10-31,1352.82,53,3,3,4,Need Attention
16791,9,2010-11-24,2074.11,29,4,5,5,Loyal Customers
16792,3,2010-11-21,513.08,32,4,3,3,Potential Loyalists
16794,5,2010-11-24,868.1999999999999,29,4,4,3,Loyal Customers
16795,5,2010-12-09,2104.71,14,5,4,5,Champion
16797,7,2010-11-11,1680.94,42,4,4,4,Loyal Customers
16798,2,2010-06-03,639.81,203,1,2,3,Hibernating
16799,3,2010-10-03,500.93,81,2,3,3,At Risk
16802,1,2010-01-29,323.5,328,1,1,2,Hibernating
16805,2,2010-12-14,562.42,9,5,2,3,Potential Loyalists
16807,5,2010-08-26,1061.29,119,2,4,4,At Risk
16809,4,2010-10-03,812.74,81,2,3,3,At Risk
16810,3,2010-12-14,588.4,9,5,3,3,Potential Loyalists
16812,5,2010-12-14,2567.2,9,5,4,5,Champion
16814,16,2010-12-05,5990.61,18,5,5,5,Champion
16815,2,2010-09-12,410.97,102,2,2,2,Hibernating
16816,1,2010-12-16,75.78,7,5,1,1,New Customers
16817,8,2010-12-15,1375.8,8,5,5,4,Champion
16819,2,2010-08-31,182.59,114,2,2,1,Hibernating
16821,1,2010-11-23,113.35,30,4,1,1,Promising
16822,2,2010-02-14,205.19,312,1,2,1,Hibernating
16823,6,2010-11-17,1719.36,36,4,4,4,Loyal Customers
16824,1,2010-11-11,225.6,42,4,1,1,Promising
16825,3,2010-11-26,1051.71,27,4,3,4,Potential Loyalists
16827,5,2010-11-11,392.13,42,4,4,2,Loyal Customers
16829,1,2010-11-16,316.1,37,4,1,2,Promising
16830,2,2010-09-23,581.1700000000001,91,2,2,3,Hibernating
16831,1,2010-05-24,91.8,213,1,1,1,Hibernating
16832,2,2010-10-07,218.45999999999998,77,2,2,1,Hibernating
16833,2,2010-09-26,1302.51,88,2,2,4,Hibernating
16834,1,2010-02-03,485.5,323,1,1,3,Hibernating
16835,9,2010-12-01,1424.46,22,4,5,4,Loyal Customers
